@CO	shape:(4851, 2)
@CO	dtype:float64
VALUE_0	VALUE_1
5.551115123125783e-17	-34.23643392212082
5.551115123125783e-17	-32.80176138128258
5.551115123125783e-17	-29.566502292520077
5.551115123125783e-17	-27.4462606725046
5.551115123125783e-17	-30.956522452029848
5.551115123125783e-17	-35.407998747664635
5.551115123125783e-17	-35.58762347180607
5.551115123125783e-17	-71.9161488368202
5.551115123125783e-17	-37.964176221730256
5.551115123125783e-17	-37.98021474084192
5.551115123125783e-17	-37.97914469815448
5.551115123125783e-17	-37.99517501361357
5.551115123125783e-17	-37.99522772522387
5.551115123125783e-17	-37.99531784408711
5.551115123125783e-17	-37.9954987863423
5.551115123125783e-17	-37.327320582640134
5.551115123125783e-17	-57.59232682717937
5.551115123125783e-17	-37.99594285394453
5.551115123125783e-17	-37.99593351733385
5.551115123125783e-17	-37.99587015869474
5.551115123125783e-17	-37.9959185973819
5.551115123125783e-17	-37.996025185944255
5.551115123125783e-17	-37.99627006311009
5.551115123125783e-17	-37.99646178339883
5.551115123125783e-17	-37.996476268221755
5.551115123125783e-17	-37.99647844077214
5.551115123125783e-17	-37.9964712069585
5.551115123125783e-17	-37.99645445706673
5.551115123125783e-17	-37.995530174776775
5.551115123125783e-17	-38.197950269391505
5.551115123125783e-17	-39.32128182219701
5.551115123125783e-17	-37.409503182361526
5.551115123125783e-17	-34.95186788525285
5.551115123125783e-17	-47.87002505980109
5.551115123125783e-17	-29.953105309662764
5.551115123125783e-17	-33.82805512764236
5.551115123125783e-17	-33.6745918010149
5.551115123125783e-17	-33.001223526635286
5.551115123125783e-17	-32.39370302108115
5.551115123125783e-17	-30.985374604257103
5.551115123125783e-17	-28.186205848788422
-7.343919916635855e-11	-23.310920864312894
-3.9056929912462124e-10	-21.65515935194979
5.551115123125783e-17	-25.750445280852304
5.551115123125783e-17	-31.08235240830031
5.551115123125783e-17	-33.69094751116136
5.551115123125783e-17	-33.819677167907656
5.551115123125783e-17	-33.84908070409847
5.551115123125783e-17	-33.857252011091695
5.551115123125783e-17	-33.86349623804561
5.551115123125783e-17	-34.216484799270084
5.551115123125783e-17	-32.4768862512689
-1.2323175097028738e-07	-15.909156792986602
-69.93860883710445	5.551115123125783e-17
-5.9416264686085185e-09	-18.9423700362174
5.551115123125783e-17	-44.26615027713487
5.551115123125783e-17	-36.944172935509364
5.551115123125783e-17	-37.10044249581498
5.551115123125783e-17	-37.67158342198356
5.551115123125783e-17	-43.89194748379159
5.551115123125783e-17	-37.90493740908877
5.551115123125783e-17	-37.81847087488686
5.551115123125783e-17	-37.807903904176534
5.551115123125783e-17	-37.80521195814562
5.551115123125783e-17	-37.80736514826664
5.551115123125783e-17	-37.80631798406729
5.551115123125783e-17	-37.805988411082566
5.551115123125783e-17	-37.804084510282486
5.551115123125783e-17	-37.79853175846613
5.551115123125783e-17	-37.47668915853859
5.551115123125783e-17	-37.02435601180211
5.551115123125783e-17	-35.08886373679649
5.551115123125783e-17	-33.053842731557644
5.551115123125783e-17	-33.0597483330011
5.551115123125783e-17	-32.4767624338324
5.551115123125783e-17	-94.72179879939908
5.551115123125783e-17	-37.58131882532855
5.551115123125783e-17	-37.900227567888884
5.551115123125783e-17	-37.27280523612254
5.551115123125783e-17	-57.50300406169509
5.551115123125783e-17	-37.925011306603444
5.551115123125783e-17	-38.01673069288575
5.551115123125783e-17	-37.45178469261239
5.551115123125783e-17	-37.13483536856873
5.551115123125783e-17	-38.905765198606055
5.551115123125783e-17	-36.88827648950511
5.551115123125783e-17	-33.26056252577671
5.551115123125783e-17	-32.09136176112002
5.551115123125783e-17	-35.72706163111005
5.551115123125783e-17	-36.61079933241853
5.551115123125783e-17	-36.17433219089292
5.551115123125783e-17	-35.53505988419914
5.551115123125783e-17	-32.03831118583804
5.551115123125783e-17	-33.94309595850716
5.551115123125783e-17	-32.767206311627056
5.551115123125783e-17	-34.50626369200408
5.551115123125783e-17	-33.6213792929757
5.551115123125783e-17	-31.777794573541655
5.551115123125783e-17	-31.961892075457044
5.551115123125783e-17	-33.8734712938981
5.551115123125783e-17	-34.70376101822901
5.551115123125783e-17	-32.108543797230126
5.551115123125783e-17	-32.03078742231938
5.551115123125783e-17	-32.759441605805215
5.551115123125783e-17	-32.83871932029696
5.551115123125783e-17	-32.841608423235236
5.551115123125783e-17	-32.81132648138496
5.551115123125783e-17	-33.70438081799815
5.551115123125783e-17	-33.08707523455707
5.551115123125783e-17	-55.410795479488165
5.551115123125783e-17	-35.92746269335756
5.551115123125783e-17	-35.05831702274594
5.551115123125783e-17	-55.27026147148648
5.551115123125783e-17	-55.779402703936675
5.551115123125783e-17	-35.640020888799384
5.551115123125783e-17	-35.37004776559918
5.551115123125783e-17	-34.76003442039854
5.551115123125783e-17	-33.81522404047209
5.551115123125783e-17	-32.94183996804223
5.551115123125783e-17	-50.37892377488159
5.551115123125783e-17	-34.910456032832315
5.551115123125783e-17	-35.42302350517999
5.551115123125783e-17	-35.53213902172876
5.551115123125783e-17	-35.73234838033358
5.551115123125783e-17	-35.78040957398673
5.551115123125783e-17	-36.332718759155426
5.551115123125783e-17	-36.47467351499828
5.551115123125783e-17	-36.56461340013151
5.551115123125783e-17	-36.97808867369263
5.551115123125783e-17	-37.3260817501595
5.551115123125783e-17	-37.48734495354001
5.551115123125783e-17	-36.82748243324078
5.551115123125783e-17	-57.007873356628934
5.551115123125783e-17	-37.26620276702856
5.551115123125783e-17	-35.74470207388369
5.551115123125783e-17	-34.38132700329249
5.551115123125783e-17	-88.24901255620621
5.551115123125783e-17	-34.7185937534436
5.551115123125783e-17	-33.19873434253425
5.551115123125783e-17	-32.52035544131221
5.551115123125783e-17	-30.89388115555998
5.551115123125783e-17	-27.084811908768433
5.551115123125783e-17	-26.87749087535908
5.551115123125783e-17	-47.50609145547532
5.551115123125783e-17	-29.518324241828136
5.551115123125783e-17	-29.089376819751262
-8.326672684688674e-16	-28.47383075403793
5.551115123125783e-17	-30.005508251871234
5.551115123125783e-17	-30.173241261395315
5.551115123125783e-17	-29.673395161207605
5.551115123125783e-17	-28.174116947323625
-9.584438798171391e-11	-23.044560747019403
-4.270828191099696e-09	-19.27230777186035
5.551115123125783e-17	-65.94776335238157
5.551115123125783e-17	-28.741372435672183
5.551115123125783e-17	-28.826774444326727
5.551115123125783e-17	-28.83731151306895
5.551115123125783e-17	-28.83611960907479
-1.455097153879592e-11	-25.133507739396205
5.551115123125783e-17	-208.366724743995
-196.85380927907474	5.551115123125783e-17
-82.45460611790566	5.551115123125783e-17
-3.88303635912024e-07	-14.761493167041921
5.551115123125783e-17	-48.76472431828064
5.551115123125783e-17	-43.76759122211984
5.551115123125783e-17	-84.52367518846526
5.551115123125783e-17	-35.79454475797879
5.551115123125783e-17	-35.99808713956337
5.551115123125783e-17	-34.83530653799745
5.551115123125783e-17	-76.87028733804961
5.551115123125783e-17	-36.063556047377276
5.551115123125783e-17	-37.05609908227675
5.551115123125783e-17	-26.59909049422889
5.551115123125783e-17	-32.198434751380695
5.551115123125783e-17	-32.368707904853196
5.551115123125783e-17	-32.312065570727704
5.551115123125783e-17	-31.611935944997846
5.551115123125783e-17	-28.19375027949522
5.551115123125783e-17	-30.571608791411713
5.551115123125783e-17	-32.33622383791587
5.551115123125783e-17	-33.51023891450519
5.551115123125783e-17	-33.50304684290462
5.551115123125783e-17	-33.18017520342144
5.551115123125783e-17	-32.79879630894276
5.551115123125783e-17	-34.618182624766824
5.551115123125783e-17	-35.371704636214844
5.551115123125783e-17	-58.1013533863602
5.551115123125783e-17	-38.05886687017733
5.551115123125783e-17	-36.91085541542568
5.551115123125783e-17	-36.88996414164412
5.551115123125783e-17	-77.53478157644523
5.551115123125783e-17	-37.98851590913855
5.551115123125783e-17	-37.314950163069426
5.551115123125783e-17	-33.13451196459311
5.551115123125783e-17	-52.51917069084215
5.551115123125783e-17	-37.868735507058645
5.551115123125783e-17	-37.68884119347746
5.551115123125783e-17	-37.61073270865993
5.551115123125783e-17	-37.6815766052554
5.551115123125783e-17	-37.485438866479
5.551115123125783e-17	-36.730341091018566
5.551115123125783e-17	-37.397268671498686
5.551115123125783e-17	-37.80162294013511
5.551115123125783e-17	-37.8861717641872
5.551115123125783e-17	-38.51147435430825
5.551115123125783e-17	-38.81521749899598
5.551115123125783e-17	-38.2470657662751
5.551115123125783e-17	-39.10020617368485
5.551115123125783e-17	-38.58492123990604
5.551115123125783e-17	-38.3264501420511
5.551115123125783e-17	-38.18425833333817
5.551115123125783e-17	-37.57793650861865
5.551115123125783e-17	-37.33621827652083
5.551115123125783e-17	-38.524039612279026
5.551115123125783e-17	-36.8947846944136
5.551115123125783e-17	-35.64929955703578
5.551115123125783e-17	-75.60905570202402
5.551115123125783e-17	-76.57926172832934
5.551115123125783e-17	-36.761049444550025
5.551115123125783e-17	-36.76897082580892
5.551115123125783e-17	-36.5371049964395
5.551115123125783e-17	-31.938156608776623
5.551115123125783e-17	-33.65931594393315
5.551115123125783e-17	-70.18990256225506
5.551115123125783e-17	-31.917535741218682
5.551115123125783e-17	-32.71885962002667
5.551115123125783e-17	-38.696812673883024
5.551115123125783e-17	-37.48944773109067
5.551115123125783e-17	-37.386161543579085
5.551115123125783e-17	-37.56645141876393
5.551115123125783e-17	-37.55976728892447
5.551115123125783e-17	-37.53220996921229
5.551115123125783e-17	-36.26794935156541
5.551115123125783e-17	-74.80231431847669
5.551115123125783e-17	-26.156806180872
5.551115123125783e-17	-31.89498149366787
5.551115123125783e-17	-34.96732855292263
5.551115123125783e-17	-36.02782891794141
5.551115123125783e-17	-36.01339481865764
5.551115123125783e-17	-36.341933360719395
5.551115123125783e-17	-36.57649963564113
5.551115123125783e-17	-36.624238086234286
5.551115123125783e-17	-36.699937560846614
5.551115123125783e-17	-35.33080435319849
5.551115123125783e-17	-51.07783355248568
5.551115123125783e-17	-35.369255425285836
5.551115123125783e-17	-37.40929243099202
5.551115123125783e-17	-37.82779096328833
5.551115123125783e-17	-37.85465728395564
5.551115123125783e-17	-37.88473710276963
5.551115123125783e-17	-37.89960447896831
5.551115123125783e-17	-37.90333495263138
5.551115123125783e-17	-37.9032451878946
5.551115123125783e-17	-37.851320112996994
-1.3413485322466556e-09	-20.428058016691754
-74.5686479544792	5.551115123125783e-17
5.551115123125783e-17	-28.828125121057862
5.551115123125783e-17	-36.01618824440601
5.551115123125783e-17	-35.358868269669046
5.551115123125783e-17	-55.57532337069554
5.551115123125783e-17	-33.10545243568419
5.551115123125783e-17	-29.44817221012096
5.551115123125783e-17	-35.69279611344596
5.551115123125783e-17	-35.2818467858092
5.551115123125783e-17	-52.81636628235241
5.551115123125783e-17	-28.717450237625364
5.551115123125783e-17	-31.081594837588064
5.551115123125783e-17	-33.36389515049327
5.551115123125783e-17	-32.86124054080198
5.551115123125783e-17	-50.869218502624115
5.551115123125783e-17	-31.41346076320495
-3.3431336032840875e-09	-19.51678042912441
5.551115123125783e-17	-48.18626817189893
5.551115123125783e-17	-29.431343121230075
-1.1463358040586513e-10	-22.853067495056088
5.551115123125783e-17	-28.110235623165504
5.551115123125783e-17	-31.92328061673112
5.551115123125783e-17	-33.5877408136701
5.551115123125783e-17	-33.6723225187327
5.551115123125783e-17	-33.67929346740584
5.551115123125783e-17	-33.67962816580661
5.551115123125783e-17	-33.68557745530199
5.551115123125783e-17	-33.941827319648155
5.551115123125783e-17	-33.98652133973586
5.551115123125783e-17	-36.50535128309029
5.551115123125783e-17	-34.63967970614395
5.551115123125783e-17	-32.70996522405495
5.551115123125783e-17	-33.043977619685855
5.551115123125783e-17	-32.01930429746063
5.551115123125783e-17	-30.718592026050455
5.551115123125783e-17	-30.598235824384332
5.551115123125783e-17	-26.19889561813634
-1.3445590751892667e-09	-20.42372791766671
5.551115123125783e-17	-70.31571242520359
5.551115123125783e-17	-34.19702663279523
5.551115123125783e-17	-34.838123759431916
5.551115123125783e-17	-35.81755762489206
5.551115123125783e-17	-36.79489505939143
5.551115123125783e-17	-37.04806245271505
-8.895445491319265e-11	-23.088827102205165
5.551115123125783e-17	-32.35596448134367
5.551115123125783e-17	-40.548940601850816
5.551115123125783e-17	-36.22385978769136
5.551115123125783e-17	-57.11675094392094
5.551115123125783e-17	-37.18066401817044
5.551115123125783e-17	-58.05124794593016
5.551115123125783e-17	-38.10262176821268
5.551115123125783e-17	-38.192474786858114
5.551115123125783e-17	-38.13207691237297
5.551115123125783e-17	-38.189268645433685
5.551115123125783e-17	-37.61338692246135
5.551115123125783e-17	-36.12365505594303
5.551115123125783e-17	-36.31166798738273
5.551115123125783e-17	-36.88850427175158
5.551115123125783e-17	-36.86961299725697
5.551115123125783e-17	-37.993621162086676
5.551115123125783e-17	-38.22927713497012
5.551115123125783e-17	-36.64892669337087
5.551115123125783e-17	-31.193761458915926
5.551115123125783e-17	-31.340592401433796
5.551115123125783e-17	-39.259370485397795
5.551115123125783e-17	-38.604855988274096
5.551115123125783e-17	-38.2788776139199
5.551115123125783e-17	-38.283860439510256
5.551115123125783e-17	-38.284111459920545
5.551115123125783e-17	-37.62847448896762
5.551115123125783e-17	-57.477029061176985
5.551115123125783e-17	-58.202657813601355
5.551115123125783e-17	-38.29739293748685
5.551115123125783e-17	-38.29700376633083
5.551115123125783e-17	-38.29753908616715
5.551115123125783e-17	-38.297163804715126
5.551115123125783e-17	-37.849940214375245
5.551115123125783e-17	-29.24733912121906
5.551115123125783e-17	-38.01717337667117
5.551115123125783e-17	-38.01601955263087
5.551115123125783e-17	-38.01617831292127
5.551115123125783e-17	-37.99665930755028
5.551115123125783e-17	-38.04331147616006
5.551115123125783e-17	-39.839635608673994
5.551115123125783e-17	-38.37400446784401
5.551115123125783e-17	-38.304621139690546
5.551115123125783e-17	-36.985814473528336
5.551115123125783e-17	-98.11875920321552
5.551115123125783e-17	-38.29843401546087
5.551115123125783e-17	-38.298153872592316
5.551115123125783e-17	-38.29399780833923
5.551115123125783e-17	-38.23767141164161
5.551115123125783e-17	-36.36586649054247
5.551115123125783e-17	-35.926541064915945
5.551115123125783e-17	-31.237796615465115
5.551115123125783e-17	-40.07928613252185
5.551115123125783e-17	-34.46166086045635
5.551115123125783e-17	-36.11601129917252
5.551115123125783e-17	-35.774067278289856
5.551115123125783e-17	-56.14994267583663
5.551115123125783e-17	-28.251144769314422
5.551115123125783e-17	-37.505082537929525
5.551115123125783e-17	-39.1979909974581
5.551115123125783e-17	-57.85682953441421
5.551115123125783e-17	-38.114461217778995
5.551115123125783e-17	-38.11376625952928
5.551115123125783e-17	-37.79918625108356
5.551115123125783e-17	-34.6097587478773
5.551115123125783e-17	-36.15885979752052
5.551115123125783e-17	-38.70389883982466
5.551115123125783e-17	-38.01159589223552
5.551115123125783e-17	-37.805359561514386
5.551115123125783e-17	-36.3823473176496
5.551115123125783e-17	-36.19509361189086
5.551115123125783e-17	-35.54501065621811
5.551115123125783e-17	-35.95381795980564
5.551115123125783e-17	-36.126283259225566
5.551115123125783e-17	-36.12637914945646
5.551115123125783e-17	-36.13630277045187
5.551115123125783e-17	-36.117823907622146
5.551115123125783e-17	-35.70509987249466
5.551115123125783e-17	-34.84518915406713
5.551115123125783e-17	-51.91809302520793
5.551115123125783e-17	-33.163366212125155
5.551115123125783e-17	-32.84258821418142
5.551115123125783e-17	-31.151592726255625
5.551115123125783e-17	-65.64276903911802
5.551115123125783e-17	-31.765976192419878
5.551115123125783e-17	-34.12768914776037
5.551115123125783e-17	-35.31337709142696
5.551115123125783e-17	-35.42703561080489
5.551115123125783e-17	-50.66608752922482
5.551115123125783e-17	-31.236729636342936
5.551115123125783e-17	-34.79913560503883
5.551115123125783e-17	-39.17865261923375
5.551115123125783e-17	-37.56727074235829
5.551115123125783e-17	-37.733457191729535
5.551115123125783e-17	-37.889223284030926
5.551115123125783e-17	-37.92963607803541
5.551115123125783e-17	-37.9862440067632
5.551115123125783e-17	-38.03420860468191
5.551115123125783e-17	-27.995665752705374
5.551115123125783e-17	-39.83503232339414
5.551115123125783e-17	-38.03519028386598
5.551115123125783e-17	-38.03514957388392
5.551115123125783e-17	-38.03512112350705
5.551115123125783e-17	-38.035188927264734
5.551115123125783e-17	-38.03518824966281
5.551115123125783e-17	-36.72241344225487
5.551115123125783e-17	-97.26385648839184
5.551115123125783e-17	-38.006137063371284
5.551115123125783e-17	-34.96541454292426
5.551115123125783e-17	-208.366724743995
5.551115123125783e-17	-36.82404147131746
5.551115123125783e-17	-98.15103826897892
5.551115123125783e-17	-38.299119876872865
5.551115123125783e-17	-38.29844760979243
5.551115123125783e-17	-38.29850292056771
5.551115123125783e-17	-38.29849343245598
5.551115123125783e-17	-38.298534049410264
5.551115123125783e-17	-38.2985316371153
5.551115123125783e-17	-38.298529893162865
5.551115123125783e-17	-38.29853008657036
5.551115123125783e-17	-38.29852870798191
5.551115123125783e-17	-38.29852457741573
5.551115123125783e-17	-37.63005478547124
5.551115123125783e-17	-58.19495064317789
5.551115123125783e-17	-38.298296104956904
5.551115123125783e-17	-38.2958590984926
5.551115123125783e-17	-38.277717968538575
5.551115123125783e-17	-38.142086638364084
5.551115123125783e-17	-37.75419628938934
5.551115123125783e-17	-34.071241010141485
5.551115123125783e-17	-33.77263851964907
5.551115123125783e-17	-37.125776411627946
5.551115123125783e-17	-38.18657596613589
5.551115123125783e-17	-38.223310665893464
5.551115123125783e-17	-38.23922069535223
5.551115123125783e-17	-31.925840527011953
5.551115123125783e-17	-43.55663142729968
5.551115123125783e-17	-61.473148259726045
5.551115123125783e-17	-38.248532738441426
5.551115123125783e-17	-38.248514969436854
5.551115123125783e-17	-38.15109185885817
5.551115123125783e-17	-38.26571207098704
5.551115123125783e-17	-38.24542458841167
5.551115123125783e-17	-37.53475509009514
5.551115123125783e-17	-56.63849464739477
5.551115123125783e-17	-88.02762271199391
5.551115123125783e-17	-39.49479242502401
5.551115123125783e-17	-36.98804565179131
5.551115123125783e-17	-35.596627854248226
5.551115123125783e-17	-35.58821571671841
5.551115123125783e-17	-34.872037534125035
5.551115123125783e-17	-34.80111700970442
5.551115123125783e-17	-76.28915471241986
5.551115123125783e-17	-38.139087664648926
5.551115123125783e-17	-38.11673457690393
-1.0622941970517275e-09	-20.656268692009824
-59.19173741114042	5.551115123125783e-17
5.551115123125783e-17	-27.046933477167666
5.551115123125783e-17	-37.53371025311725
5.551115123125783e-17	-36.983028768157965
5.551115123125783e-17	-57.380078999697844
5.551115123125783e-17	-37.855977190075436
5.551115123125783e-17	-37.87659766021655
5.551115123125783e-17	-37.87441986902043
5.551115123125783e-17	-37.84882680976879
5.551115123125783e-17	-37.65488436565931
5.551115123125783e-17	-37.235144859206436
5.551115123125783e-17	-31.740414346714115
5.551115123125783e-17	-35.303430437718625
5.551115123125783e-17	-34.76918701565933
5.551115123125783e-17	-41.558210205749475
5.551115123125783e-17	-38.841322479047356
5.551115123125783e-17	-37.09691488867687
5.551115123125783e-17	-36.01938786961723
5.551115123125783e-17	-53.22581527739875
5.551115123125783e-17	-33.724105660395864
5.551115123125783e-17	-35.18979106693111
5.551115123125783e-17	-37.63632037387255
5.551115123125783e-17	-38.11473406402756
5.551115123125783e-17	-38.1131846357175
5.551115123125783e-17	-36.78893372979965
-1.6514567491299204e-13	-27.067757133288552
5.551115123125783e-17	-39.441088828221595
5.551115123125783e-17	-57.88414833549837
5.551115123125783e-17	-38.110229434669534
5.551115123125783e-17	-38.11186294067118
5.551115123125783e-17	-38.11711195695302
5.551115123125783e-17	-37.44688975209781
5.551115123125783e-17	-57.562784986191225
5.551115123125783e-17	-37.3335425554232
5.551115123125783e-17	-57.883058898142146
5.551115123125783e-17	-38.10898207565538
5.551115123125783e-17	-36.442001782761785
5.551115123125783e-17	-125.26601119616095
5.551115123125783e-17	-99.15711975771538
5.551115123125783e-17	-38.10935626016265
5.551115123125783e-17	-38.14691355931557
5.551115123125783e-17	-38.141034492840156
5.551115123125783e-17	-38.14059254608139
5.551115123125783e-17	-38.135714082233356
5.551115123125783e-17	-38.11528948731211
5.551115123125783e-17	-38.060007390621045
5.551115123125783e-17	-37.86903491161019
5.551115123125783e-17	-36.25609953864611
-2.768105189510095e-10	-22.015048583649772
5.551115123125783e-17	-36.12204723592885
5.551115123125783e-17	-36.03610750238306
5.551115123125783e-17	-36.56696971693922
5.551115123125783e-17	-36.999301880420106
5.551115123125783e-17	-36.63403759028083
5.551115123125783e-17	-58.97271865529153
5.551115123125783e-17	-38.00627630451789
5.551115123125783e-17	-38.07442649003862
5.551115123125783e-17	-38.124734164730064
5.551115123125783e-17	-38.1575916784153
5.551115123125783e-17	-38.15540168933496
5.551115123125783e-17	-38.1833565838244
5.551115123125783e-17	-38.18533961815859
5.551115123125783e-17	-38.18915737970378
5.551115123125783e-17	-38.226490234713495
5.551115123125783e-17	-36.966558047645485
5.551115123125783e-17	-78.29048314613907
5.551115123125783e-17	-36.89308195056105
5.551115123125783e-17	-36.901779672425576
5.551115123125783e-17	-37.508769684012435
5.551115123125783e-17	-38.17454188344264
5.551115123125783e-17	-39.15392624520291
5.551115123125783e-17	-38.20746229304252
5.551115123125783e-17	-37.97689660182177
5.551115123125783e-17	-38.06050973097315
5.551115123125783e-17	-38.02369301480943
5.551115123125783e-17	-37.96152713945683
5.551115123125783e-17	-38.360054902337914
5.551115123125783e-17	-38.299635586152775
5.551115123125783e-17	-38.29860425445754
5.551115123125783e-17	-38.29853227624579
5.551115123125783e-17	-38.261951373800834
-9.313225191043273e-10	-20.794272387057273
-39.85823708121192	5.551115123125783e-17
5.551115123125783e-17	-30.565365570752338
5.551115123125783e-17	-37.32879570153116
5.551115123125783e-17	-36.65153962228072
5.551115123125783e-17	-57.08236588263636
5.551115123125783e-17	-38.038128418026304
5.551115123125783e-17	-38.182252030580166
5.551115123125783e-17	-38.19826458778702
5.551115123125783e-17	-38.19852286026601
5.551115123125783e-17	-38.19852798678052
5.551115123125783e-17	-38.19844940653962
5.551115123125783e-17	-38.19847713362892
5.551115123125783e-17	-37.98841312534203
5.551115123125783e-17	-38.23620817011637
5.551115123125783e-17	-38.198536943421026
5.551115123125783e-17	-38.19863020129067
5.551115123125783e-17	-38.200461944769586
5.551115123125783e-17	-38.239708476412524
5.551115123125783e-17	-38.18134871203102
5.551115123125783e-17	-37.36857969106771
5.551115123125783e-17	-37.31888338671592
5.551115123125783e-17	-37.21914863286298
5.551115123125783e-17	-37.09781572513956
5.551115123125783e-17	-37.27266700175761
5.551115123125783e-17	-37.034424343598
5.551115123125783e-17	-37.12283075517735
5.551115123125783e-17	-38.06132173292292
5.551115123125783e-17	-38.19375479497946
5.551115123125783e-17	-38.23573235373892
5.551115123125783e-17	-37.19972573714896
5.551115123125783e-17	-78.04461379820619
5.551115123125783e-17	-38.24847765954615
5.551115123125783e-17	-37.5797825574775
5.551115123125783e-17	-58.09441729420993
5.551115123125783e-17	-37.910846492851014
5.551115123125783e-17	-36.81976413063666
5.551115123125783e-17	-38.37252618053167
5.551115123125783e-17	-38.16589911457043
5.551115123125783e-17	-38.184318741010024
5.551115123125783e-17	-38.20326701295799
-1.460781495765673e-11	-24.89261601835434
5.551115123125783e-17	-80.13512070968234
5.551115123125783e-17	-38.23139922980561
5.551115123125783e-17	-38.223238780662626
5.551115123125783e-17	-38.21127179405811
5.551115123125783e-17	-38.20519224898644
5.551115123125783e-17	-38.20060458122748
5.551115123125783e-17	-38.19780146507938
5.551115123125783e-17	-38.19631615594635
5.551115123125783e-17	-38.194602971305116
5.551115123125783e-17	-38.19287659274654
5.551115123125783e-17	-38.191612509739464
5.551115123125783e-17	-38.19177938838066
5.551115123125783e-17	-38.19288922100176
5.551115123125783e-17	-38.19100938014007
5.551115123125783e-17	-37.31989846565607
5.551115123125783e-17	-57.98717747967468
5.551115123125783e-17	-31.28623417173628
-8.448507756347867e-05	-9.37897783955881
5.551115123125783e-17	-42.32696591596314
5.551115123125783e-17	-38.244107651783914
5.551115123125783e-17	-38.2174367476902
5.551115123125783e-17	-37.68355040954159
5.551115123125783e-17	-35.92746128351032
5.551115123125783e-17	-34.46277610635951
5.551115123125783e-17	-34.90072966702802
5.551115123125783e-17	-36.46822444358236
5.551115123125783e-17	-37.68609499259704
5.551115123125783e-17	-38.18801787426197
5.551115123125783e-17	-38.18285711405865
5.551115123125783e-17	-38.20122848167992
5.551115123125783e-17	-38.19853003258685
5.551115123125783e-17	-37.80293932987883
5.551115123125783e-17	-38.269071840995515
5.551115123125783e-17	-38.19783978947614
5.551115123125783e-17	-38.19861186940304
5.551115123125783e-17	-38.19849687198863
5.551115123125783e-17	-38.19853931081289
5.551115123125783e-17	-38.19846583357283
5.551115123125783e-17	-37.98386079431327
5.551115123125783e-17	-32.1565384168698
5.551115123125783e-17	-37.90703681734156
5.551115123125783e-17	-77.950632556563
5.551115123125783e-17	-38.19853215671576
5.551115123125783e-17	-38.198523313326746
5.551115123125783e-17	-38.19852049395329
5.551115123125783e-17	-38.19843359813467
5.551115123125783e-17	-38.19769041131534
5.551115123125783e-17	-38.19175234123225
5.551115123125783e-17	-38.18503592347523
5.551115123125783e-17	-38.1844276814743
5.551115123125783e-17	-38.183296747463785
5.551115123125783e-17	-38.183549692515065
5.551115123125783e-17	-38.18342722535742
5.551115123125783e-17	-38.183440930673626
5.551115123125783e-17	-38.182940491783775
5.551115123125783e-17	-38.18309353836822
5.551115123125783e-17	-38.19181627972956
5.551115123125783e-17	-38.13995254170396
5.551115123125783e-17	-37.79586738967094
5.551115123125783e-17	-35.832545791794885
5.551115123125783e-17	-51.19082246137428
5.551115123125783e-17	-35.65296852633281
5.551115123125783e-17	-37.197037792684235
5.551115123125783e-17	-37.94806128156953
5.551115123125783e-17	-38.15762367569759
5.551115123125783e-17	-38.18790895561708
5.551115123125783e-17	-38.194706956643095
5.551115123125783e-17	-38.196052496315446
5.551115123125783e-17	-38.19617839062718
5.551115123125783e-17	-38.19625297570243
5.551115123125783e-17	-38.1962420050196
5.551115123125783e-17	-38.19624030062932
5.551115123125783e-17	-38.19622551194087
5.551115123125783e-17	-38.19620601789973
5.551115123125783e-17	-38.19612595549822
5.551115123125783e-17	-38.19602945781873
5.551115123125783e-17	-38.19593659944237
5.551115123125783e-17	-38.19585898016771
5.551115123125783e-17	-38.19579998848603
5.551115123125783e-17	-38.19572836289648
5.551115123125783e-17	-38.19568423456242
5.551115123125783e-17	-38.19541717188122
5.551115123125783e-17	-38.19491127443135
5.551115123125783e-17	-38.19417909435066
5.551115123125783e-17	-38.19185482214126
5.551115123125783e-17	-38.18340856746957
5.551115123125783e-17	-38.16485310218229
5.551115123125783e-17	-38.107167236433654
5.551115123125783e-17	-37.7309876562477
-5.678790770957676e-14	-26.878462818447698
5.551115123125783e-17	-34.8403132029586
5.551115123125783e-17	-32.86404336282526
5.551115123125783e-17	-35.19242189644258
5.551115123125783e-17	-35.4333569101663
5.551115123125783e-17	-36.84657353655871
5.551115123125783e-17	-37.48663138113185
5.551115123125783e-17	-37.75491828480526
5.551115123125783e-17	-37.90852972178721
5.551115123125783e-17	-37.991688147383925
5.551115123125783e-17	-38.0382803299186
5.551115123125783e-17	-38.06995368268438
5.551115123125783e-17	-38.086362618030954
5.551115123125783e-17	-38.09364503645036
5.551115123125783e-17	-38.09972058172084
5.551115123125783e-17	-38.0951942963679
5.551115123125783e-17	-38.10472265646895
5.551115123125783e-17	-38.32005860716333
5.551115123125783e-17	-38.16785282975327
5.551115123125783e-17	-38.41050297038667
5.551115123125783e-17	-38.683236977024535
5.551115123125783e-17	-38.27298078954204
5.551115123125783e-17	-38.36883901171084
5.551115123125783e-17	-38.30563601469033
5.551115123125783e-17	-38.298761035244056
5.551115123125783e-17	-38.29853922320652
5.551115123125783e-17	-38.298531697423236
5.551115123125783e-17	-38.29852805601751
5.551115123125783e-17	-38.298531973276134
