@CO	shape:(4851, 2)
@CO	dtype:float64
VALUE_0	VALUE_1
-228.46405285636925	5.551115123125783e-17
-230.0296695218236	5.551115123125783e-17
-113.7397194319298	5.551115123125783e-17
-196.98330272860247	5.551115123125783e-17
-231.28928167524597	5.551115123125783e-17
-197.9992777716176	5.551115123125783e-17
-157.76024584444588	5.551115123125783e-17
-157.950250310019	5.551115123125783e-17
-241.5023899860009	5.551115123125783e-17
-278.5991259677433	5.551115123125783e-17
-309.14365252978615	5.551115123125783e-17
-252.14923243338174	5.551115123125783e-17
-309.14365252978274	5.551115123125783e-17
-287.7510705703931	5.551115123125783e-17
-291.09160116844566	5.551115123125783e-17
-271.48385900490615	5.551115123125783e-17
-260.3608728788872	5.551115123125783e-17
-266.5670139209727	5.551115123125783e-17
-309.13410872513566	5.551115123125783e-17
-264.50784519879807	5.551115123125783e-17
-263.1870596024332	5.551115123125783e-17
-242.28933682624103	5.551115123125783e-17
-237.0402634562421	5.551115123125783e-17
-185.75832651354446	5.551115123125783e-17
-179.92595839262026	5.551115123125783e-17
-199.09277825367369	5.551115123125783e-17
-182.6345588450846	5.551115123125783e-17
-195.12365162944232	5.551115123125783e-17
-197.31321081101328	5.551115123125783e-17
-158.77383044279296	5.551115123125783e-17
-143.36002560715127	5.551115123125783e-17
-161.5844502170969	5.551115123125783e-17
-166.776629099589	5.551115123125783e-17
-181.4927955531365	5.551115123125783e-17
-170.75078625350343	5.551115123125783e-17
-188.82091716999568	5.551115123125783e-17
-181.41961823605277	5.551115123125783e-17
-172.64125007407605	5.551115123125783e-17
-171.34921078323515	5.551115123125783e-17
-158.30306570347645	5.551115123125783e-17
-140.32439979127017	5.551115123125783e-17
-136.56155128086905	5.551115123125783e-17
-144.31158492171727	5.551115123125783e-17
-165.14696972670495	5.551115123125783e-17
-151.67939154538826	5.551115123125783e-17
-160.14255851014912	5.551115123125783e-17
-170.05842926327918	5.551115123125783e-17
-196.03763241911165	5.551115123125783e-17
-127.36041110671165	5.551115123125783e-17
-140.60412049520014	5.551115123125783e-17
-163.5151337161223	5.551115123125783e-17
-187.1746927141518	5.551115123125783e-17
-192.97607891831436	5.551115123125783e-17
-191.90140767478903	5.551115123125783e-17
-166.98885086620206	5.551115123125783e-17
-173.05650891854324	5.551115123125783e-17
-175.8448478929455	5.551115123125783e-17
-183.6074556210297	5.551115123125783e-17
-198.76683311600425	5.551115123125783e-17
-238.44744607700352	5.551115123125783e-17
-236.47265958062027	5.551115123125783e-17
-192.31181363362077	5.551115123125783e-17
-215.97928847607494	5.551115123125783e-17
-206.2513371082437	5.551115123125783e-17
-277.2730222843079	5.551115123125783e-17
-243.8114877709318	5.551115123125783e-17
-215.0282336795905	5.551115123125783e-17
-209.52543424451892	5.551115123125783e-17
-201.05741319872348	5.551115123125783e-17
-215.495462641606	5.551115123125783e-17
-242.32543642205948	5.551115123125783e-17
-204.52260511204366	5.551115123125783e-17
-194.24219215596088	5.551115123125783e-17
-226.68792434491456	5.551115123125783e-17
-229.70036184716008	5.551115123125783e-17
-210.90145874815866	5.551115123125783e-17
-188.41645159021294	5.551115123125783e-17
-152.7710126147172	5.551115123125783e-17
-165.51669595758742	5.551115123125783e-17
-152.84134218900329	5.551115123125783e-17
-161.35640401003752	5.551115123125783e-17
-212.7816011377304	5.551115123125783e-17
-184.95632148206428	5.551115123125783e-17
-146.4982368738519	5.551115123125783e-17
-121.93264114939562	5.551115123125783e-17
-109.74551970358591	5.551115123125783e-17
-122.76194051116089	5.551115123125783e-17
-147.3543020992672	5.551115123125783e-17
-125.27012161255743	5.551115123125783e-17
-118.37538506910954	5.551115123125783e-17
-114.65081988155879	5.551115123125783e-17
-154.21502997806874	5.551115123125783e-17
-95.91628788349765	5.551115123125783e-17
-99.6850165960543	5.551115123125783e-17
-153.30019921383575	5.551115123125783e-17
-117.25043258134951	5.551115123125783e-17
-129.38800264676496	5.551115123125783e-17
-121.00201162114925	5.551115123125783e-17
-128.06645040703438	5.551115123125783e-17
-152.90192244920658	5.551115123125783e-17
-171.20054593605002	5.551115123125783e-17
-160.85626877099827	5.551115123125783e-17
-154.57617301059938	5.551115123125783e-17
-149.01996172627742	5.551115123125783e-17
-158.68179557579697	5.551115123125783e-17
-174.97801169456096	5.551115123125783e-17
-186.1484748345734	5.551115123125783e-17
-159.58116043310238	5.551115123125783e-17
-174.38226788678116	5.551115123125783e-17
-178.25398219673593	5.551115123125783e-17
-229.36581354117564	5.551115123125783e-17
-186.21925754266556	5.551115123125783e-17
-195.58198394370524	5.551115123125783e-17
-207.58438762795234	5.551115123125783e-17
-257.8389687890511	5.551115123125783e-17
-272.0815196769889	5.551115123125783e-17
-261.9569208220182	5.551115123125783e-17
-248.6481571812338	5.551115123125783e-17
-276.7198593921741	5.551115123125783e-17
-285.0482391412039	5.551115123125783e-17
-309.14365249197385	5.551115123125783e-17
-309.1436525297832	5.551115123125783e-17
-309.14365252978564	5.551115123125783e-17
-309.14365252978615	5.551115123125783e-17
-309.14365252978615	5.551115123125783e-17
-309.14365252978604	5.551115123125783e-17
-308.96901748424034	5.551115123125783e-17
-289.66533256485013	5.551115123125783e-17
-270.089855801968	5.551115123125783e-17
-230.711224093042	5.551115123125783e-17
-215.15066210597791	5.551115123125783e-17
-225.7707758759571	5.551115123125783e-17
-229.2539740493708	5.551115123125783e-17
-218.53089718486936	5.551115123125783e-17
-219.2836930484106	5.551115123125783e-17
-225.0929219518293	5.551115123125783e-17
-201.99267908358672	5.551115123125783e-17
-195.3643406064739	5.551115123125783e-17
-208.8303055313368	5.551115123125783e-17
-208.99440373942736	5.551115123125783e-17
-238.63425625909167	5.551115123125783e-17
-233.96597924652195	5.551115123125783e-17
-251.95642924301072	5.551115123125783e-17
-214.7901032957746	5.551115123125783e-17
-186.37682278353404	5.551115123125783e-17
-182.50734769705198	5.551115123125783e-17
-193.61447999627978	5.551115123125783e-17
-183.32171771163445	5.551115123125783e-17
-159.23295713093046	5.551115123125783e-17
-169.16673270767342	5.551115123125783e-17
-251.79745481912573	5.551115123125783e-17
-220.90494468386046	5.551115123125783e-17
-198.93674728743377	5.551115123125783e-17
-223.02432529624875	5.551115123125783e-17
-255.06989942603585	5.551115123125783e-17
-242.41762042347764	5.551115123125783e-17
-232.46902163289695	5.551115123125783e-17
-217.30170029718235	5.551115123125783e-17
-265.6000400074468	5.551115123125783e-17
-276.3253961878179	5.551115123125783e-17
-263.22235328028194	5.551115123125783e-17
-309.14365252978615	5.551115123125783e-17
-301.4470232246896	5.551115123125783e-17
-247.1554310187347	5.551115123125783e-17
-216.25340892363073	5.551115123125783e-17
-222.66535021351126	5.551115123125783e-17
-228.8672195285679	5.551115123125783e-17
-309.14365252978615	5.551115123125783e-17
-270.41137244539755	5.551115123125783e-17
-248.29758899516122	5.551115123125783e-17
-231.88225360004873	5.551115123125783e-17
-218.93025530748963	5.551115123125783e-17
-203.90833807213912	5.551115123125783e-17
-203.8995840623084	5.551115123125783e-17
-172.72144386592853	5.551115123125783e-17
-135.05255882679444	5.551115123125783e-17
-128.9758389290249	5.551115123125783e-17
-107.31507545039517	5.551115123125783e-17
-112.82257929902073	5.551115123125783e-17
-139.8348760887652	5.551115123125783e-17
-176.99551505508998	5.551115123125783e-17
-195.98267491865795	5.551115123125783e-17
-251.7731099700783	5.551115123125783e-17
-234.72099106133854	5.551115123125783e-17
-309.14365252978615	5.551115123125783e-17
-309.14365252978615	5.551115123125783e-17
-277.7062356315948	5.551115123125783e-17
-266.45932012411595	5.551115123125783e-17
-309.1436525296849	5.551115123125783e-17
-309.14365252976756	5.551115123125783e-17
5.551115123125783e-17	-320.65656799470645
-309.14365252978615	5.551115123125783e-17
-309.12511647124404	5.551115123125783e-17
-216.80473960500302	5.551115123125783e-17
-211.21368457171837	5.551115123125783e-17
-202.8363254309383	5.551115123125783e-17
-126.46399098197784	5.551115123125783e-17
-179.13482578187094	5.551115123125783e-17
-184.78826137832382	5.551115123125783e-17
-244.62468070782478	5.551115123125783e-17
-140.15841637227086	5.551115123125783e-17
-123.91154402105093	5.551115123125783e-17
-142.44165901467863	5.551115123125783e-17
-136.290091543248	5.551115123125783e-17
-158.99092223075223	5.551115123125783e-17
-188.73404976970411	5.551115123125783e-17
-156.56114327350622	5.551115123125783e-17
-160.23399076865365	5.551115123125783e-17
-162.11127356842738	5.551115123125783e-17
-204.01692107662998	5.551115123125783e-17
-189.38321985150804	5.551115123125783e-17
-130.24961818663238	5.551115123125783e-17
-121.97395993342543	5.551115123125783e-17
-121.40832063654969	5.551115123125783e-17
-151.06738082652856	5.551115123125783e-17
-154.72246207333433	5.551115123125783e-17
-145.61153788619046	5.551115123125783e-17
-155.66984667019383	5.551115123125783e-17
-146.8641437339837	5.551115123125783e-17
-159.17846113941002	5.551115123125783e-17
-164.4936082005782	5.551115123125783e-17
-124.15547618852794	5.551115123125783e-17
-148.7115909408584	5.551115123125783e-17
-155.69558029809738	5.551115123125783e-17
-163.49169549810176	5.551115123125783e-17
-230.0977183611769	5.551115123125783e-17
-184.1334082693053	5.551115123125783e-17
-200.50569956197614	5.551115123125783e-17
-216.68267287401662	5.551115123125783e-17
-200.8773353984763	5.551115123125783e-17
-186.32359160277397	5.551115123125783e-17
-200.30717134064	5.551115123125783e-17
-188.0246115139309	5.551115123125783e-17
-189.44025573971666	5.551115123125783e-17
-193.27045075771971	5.551115123125783e-17
-172.0190487302329	5.551115123125783e-17
-179.11388419851235	5.551115123125783e-17
-186.28599856904688	5.551115123125783e-17
-232.2328183884486	5.551115123125783e-17
-193.87283801456238	5.551115123125783e-17
-156.88176767025163	5.551115123125783e-17
-149.18736018312057	5.551115123125783e-17
-155.12039703917057	5.551115123125783e-17
-178.02759170127484	5.551115123125783e-17
-159.4705880055957	5.551115123125783e-17
-138.62523167998137	5.551115123125783e-17
-146.47748759563996	5.551115123125783e-17
-127.9151122388975	5.551115123125783e-17
-171.73897044933955	5.551115123125783e-17
-118.26340421246394	5.551115123125783e-17
-101.99634749758633	5.551115123125783e-17
-102.2218641179134	5.551115123125783e-17
-129.12422369635672	5.551115123125783e-17
-107.89655534360176	5.551115123125783e-17
-102.633528976654	5.551115123125783e-17
-154.56916646306593	5.551115123125783e-17
-144.93379208968136	5.551115123125783e-17
-160.47277757756603	5.551115123125783e-17
-169.73023757211095	5.551115123125783e-17
-122.13156963285431	5.551115123125783e-17
-132.01001354617844	5.551115123125783e-17
-136.70195566791563	5.551115123125783e-17
-150.6408485156572	5.551115123125783e-17
-162.4936236496508	5.551115123125783e-17
-193.48856054203043	5.551115123125783e-17
-187.23251984744127	5.551115123125783e-17
-171.19623332343144	5.551115123125783e-17
-165.00253643766084	5.551115123125783e-17
-161.97678709952993	5.551115123125783e-17
-154.08089833367796	5.551115123125783e-17
-208.45437835832684	5.551115123125783e-17
-194.0315050254596	5.551115123125783e-17
-178.23809454203672	5.551115123125783e-17
-168.77466077695013	5.551115123125783e-17
-182.33826492421844	5.551115123125783e-17
-162.80353757579746	5.551115123125783e-17
-152.34235830455188	5.551115123125783e-17
-165.09961015048066	5.551115123125783e-17
-160.81071096220643	5.551115123125783e-17
-150.8227247951338	5.551115123125783e-17
-141.7616101358248	5.551115123125783e-17
-169.48402577365968	5.551115123125783e-17
-163.22574549373664	5.551115123125783e-17
-150.96255396298574	5.551115123125783e-17
-145.88961514513838	5.551115123125783e-17
-151.70017643388155	5.551115123125783e-17
-146.48802652820612	5.551115123125783e-17
-180.7397517660142	5.551115123125783e-17
-181.79878676867395	5.551115123125783e-17
-169.36400513156812	5.551115123125783e-17
-203.63320634665308	5.551115123125783e-17
-195.54778781299856	5.551115123125783e-17
-167.00622468367763	5.551115123125783e-17
-164.54534192047663	5.551115123125783e-17
-156.7143882534665	5.551115123125783e-17
-187.8551401511078	5.551115123125783e-17
-208.30120630441007	5.551115123125783e-17
-185.05476320979773	5.551115123125783e-17
-177.82969673577182	5.551115123125783e-17
-203.23569590181665	5.551115123125783e-17
-294.9377033684916	5.551115123125783e-17
-241.0552512201793	5.551115123125783e-17
-272.3514911921827	5.551115123125783e-17
-309.14365252978615	5.551115123125783e-17
-302.54802465090125	5.551115123125783e-17
-282.31253587220095	5.551115123125783e-17
-293.13643597831026	5.551115123125783e-17
-294.8047392211337	5.551115123125783e-17
-309.120567075011	5.551115123125783e-17
-309.1434262738921	5.551115123125783e-17
-268.95736121876115	5.551115123125783e-17
-291.0054549264209	5.551115123125783e-17
-305.38644241793327	5.551115123125783e-17
-277.2597568455534	5.551115123125783e-17
-232.24423892196612	5.551115123125783e-17
-258.5103705953765	5.551115123125783e-17
-309.13713462470963	5.551115123125783e-17
-258.92954382474784	5.551115123125783e-17
-284.8814731603488	5.551115123125783e-17
-207.78153826904813	5.551115123125783e-17
-186.60354544682423	5.551115123125783e-17
-168.95919726584378	5.551115123125783e-17
-190.19493611359866	5.551115123125783e-17
-194.75722598876155	5.551115123125783e-17
-161.77906661984332	5.551115123125783e-17
-145.83495300312165	5.551115123125783e-17
-127.11474297499149	5.551115123125783e-17
-137.30018978222185	5.551115123125783e-17
-146.45791056063987	5.551115123125783e-17
-136.15025905279322	5.551115123125783e-17
-143.71015550174428	5.551115123125783e-17
-131.40570385691325	5.551115123125783e-17
-136.50312778636803	5.551115123125783e-17
-218.46430012878608	5.551115123125783e-17
-259.45858694539385	5.551115123125783e-17
-214.50279570739266	5.551115123125783e-17
-276.4622047623525	5.551115123125783e-17
-223.90057434735334	5.551115123125783e-17
-190.63423379962572	5.551115123125783e-17
-209.7684848155092	5.551115123125783e-17
-235.83233069590318	5.551115123125783e-17
-240.85520081311842	5.551115123125783e-17
-213.5668170130085	5.551115123125783e-17
-186.41470473666857	5.551115123125783e-17
-213.62607957478625	5.551115123125783e-17
-188.9546960971741	5.551115123125783e-17
-199.40365606378685	5.551115123125783e-17
-190.16263325727377	5.551115123125783e-17
-210.3853406257006	5.551115123125783e-17
-195.44154007470115	5.551115123125783e-17
-214.06623570383724	5.551115123125783e-17
-176.9377181509162	5.551115123125783e-17
-180.17436020969512	5.551115123125783e-17
-170.76760075211217	5.551115123125783e-17
-186.61792109490204	5.551115123125783e-17
-210.25332585622553	5.551115123125783e-17
-269.3523837366277	5.551115123125783e-17
-219.12674893164348	5.551115123125783e-17
-282.06301997562446	5.551115123125783e-17
-309.1435769134574	5.551115123125783e-17
-237.65805759147716	5.551115123125783e-17
-209.83946555435472	5.551115123125783e-17
-211.4905722433444	5.551115123125783e-17
-221.7582566311415	5.551115123125783e-17
-242.8832706120323	5.551115123125783e-17
-230.1529742996499	5.551115123125783e-17
-273.4240802288384	5.551115123125783e-17
-244.51159098596025	5.551115123125783e-17
-242.84704707402	5.551115123125783e-17
-211.401144357977	5.551115123125783e-17
-220.36812298592307	5.551115123125783e-17
-233.2735675582841	5.551115123125783e-17
-244.16678243608808	5.551115123125783e-17
-309.1297020559483	5.551115123125783e-17
-236.48744188002706	5.551115123125783e-17
-232.79747807502775	5.551115123125783e-17
-212.7758332641515	5.551115123125783e-17
-201.58377333883624	5.551115123125783e-17
-215.07694259102232	5.551115123125783e-17
-229.53544180808018	5.551115123125783e-17
-198.91770292132935	5.551115123125783e-17
-188.39572803306945	5.551115123125783e-17
-148.319861765482	5.551115123125783e-17
-132.9825253145624	5.551115123125783e-17
-125.4077624621302	5.551115123125783e-17
-124.7119919521165	5.551115123125783e-17
-89.97741906238497	5.551115123125783e-17
-109.47621887434421	5.551115123125783e-17
-106.63333699186052	5.551115123125783e-17
-103.38298250772503	5.551115123125783e-17
-99.98076611520436	5.551115123125783e-17
-95.55781809789168	5.551115123125783e-17
-105.68469435371419	5.551115123125783e-17
-127.54924280192071	5.551115123125783e-17
-125.53437175887197	5.551115123125783e-17
-152.0777317431934	5.551115123125783e-17
-123.66837975523495	5.551115123125783e-17
-123.23741359027171	5.551115123125783e-17
-143.92007823043852	5.551115123125783e-17
-141.24634367214895	5.551115123125783e-17
-151.55946482460647	5.551115123125783e-17
-173.42889787956628	5.551115123125783e-17
-151.29705619940475	5.551115123125783e-17
-170.98869307942994	5.551115123125783e-17
-193.3214195032351	5.551115123125783e-17
-193.58594911491537	5.551115123125783e-17
-183.40218131274162	5.551115123125783e-17
-195.14262524721767	5.551115123125783e-17
-169.943768793304	5.551115123125783e-17
-170.56008347080666	5.551115123125783e-17
-159.9644460757543	5.551115123125783e-17
-174.5086607025669	5.551115123125783e-17
-162.51562933809106	5.551115123125783e-17
-175.3303618265953	5.551115123125783e-17
-156.3230373132687	5.551115123125783e-17
-132.70634723141907	5.551115123125783e-17
-134.13829746469827	5.551115123125783e-17
-131.22978482066554	5.551115123125783e-17
-152.17226707297766	5.551115123125783e-17
-145.2444605093594	5.551115123125783e-17
-130.81668301084977	5.551115123125783e-17
-135.3749322421447	5.551115123125783e-17
-164.8051858227654	5.551115123125783e-17
-235.6912653591884	5.551115123125783e-17
-212.73191186256227	5.551115123125783e-17
-227.48659906861946	5.551115123125783e-17
-232.84128234650365	5.551115123125783e-17
-208.52359973470254	5.551115123125783e-17
-222.8743806620887	5.551115123125783e-17
-232.11128019012085	5.551115123125783e-17
-253.81266380742198	5.551115123125783e-17
-235.17563179779034	5.551115123125783e-17
-213.5372564609818	5.551115123125783e-17
-205.85787632825162	5.551115123125783e-17
-263.33134326110223	5.551115123125783e-17
-274.22808309399966	5.551115123125783e-17
-197.4393070160289	5.551115123125783e-17
-241.39665838250875	5.551115123125783e-17
-229.0177386044359	5.551115123125783e-17
5.551115123125783e-17	-320.65656799470645
-179.9145903352607	5.551115123125783e-17
-212.0025930316327	5.551115123125783e-17
-182.76263624284528	5.551115123125783e-17
-178.797961482273	5.551115123125783e-17
-155.909726500454	5.551115123125783e-17
-137.69107106165976	5.551115123125783e-17
-164.27425291010462	5.551115123125783e-17
-180.151480690637	5.551115123125783e-17
-153.81798544237859	5.551115123125783e-17
-156.18117177254243	5.551115123125783e-17
-176.29890102127555	5.551115123125783e-17
-156.87066318381156	5.551115123125783e-17
-148.79308560622152	5.551115123125783e-17
-178.60021176438534	5.551115123125783e-17
-152.31450766370017	5.551115123125783e-17
-145.05269549909997	5.551115123125783e-17
-142.17537112637146	5.551115123125783e-17
-137.76696584475897	5.551115123125783e-17
-148.94289104208048	5.551115123125783e-17
-122.32419302597371	5.551115123125783e-17
-149.19737830857892	5.551115123125783e-17
-145.66500245220314	5.551115123125783e-17
-153.2990627365579	5.551115123125783e-17
-169.7405806932885	5.551115123125783e-17
-155.25398993213747	5.551115123125783e-17
-169.91276452325053	5.551115123125783e-17
-185.53132826111536	5.551115123125783e-17
-195.540555272815	5.551115123125783e-17
-176.19740121535364	5.551115123125783e-17
-172.77765811135262	5.551115123125783e-17
-173.50357867890284	5.551115123125783e-17
-149.73397173175726	5.551115123125783e-17
-158.60523073799087	5.551115123125783e-17
-178.01896487203493	5.551115123125783e-17
-224.3616074200943	5.551115123125783e-17
-138.7602027770653	5.551115123125783e-17
-175.90373852812098	5.551115123125783e-17
-224.3901783758043	5.551115123125783e-17
-195.43483750495076	5.551115123125783e-17
-175.52581101301757	5.551115123125783e-17
-212.05440917527648	5.551115123125783e-17
-213.3697858586252	5.551115123125783e-17
-170.98262635737638	5.551115123125783e-17
-132.9217446900546	5.551115123125783e-17
-126.14905663292306	5.551115123125783e-17
-92.36642751496626	5.551115123125783e-17
-96.57599803002462	5.551115123125783e-17
-118.02439518212735	5.551115123125783e-17
-184.95832452485396	5.551115123125783e-17
-162.58775084782695	5.551115123125783e-17
-120.54847550370424	5.551115123125783e-17
-139.19138259350524	5.551115123125783e-17
-170.7543397439561	5.551115123125783e-17
-179.24362102407284	5.551115123125783e-17
-181.46178075773574	5.551115123125783e-17
-190.24996972553703	5.551115123125783e-17
-218.46984455614034	5.551115123125783e-17
-193.50409084754682	5.551115123125783e-17
-210.76441821564626	5.551115123125783e-17
-200.0910121817692	5.551115123125783e-17
-249.0151097135774	5.551115123125783e-17
-192.65747145261258	5.551115123125783e-17
-200.18864194204374	5.551115123125783e-17
-176.8487245599801	5.551115123125783e-17
-116.44726882086287	5.551115123125783e-17
-134.37185569826866	5.551115123125783e-17
-131.57916314172917	5.551115123125783e-17
-129.0030531957712	5.551115123125783e-17
-143.3354337890924	5.551115123125783e-17
-147.8312032757319	5.551115123125783e-17
-153.54286035760208	5.551115123125783e-17
-129.97628916547055	5.551115123125783e-17
-166.94569678456975	5.551115123125783e-17
-193.24438854778677	5.551115123125783e-17
-160.37556351686874	5.551115123125783e-17
-171.47604243694244	5.551115123125783e-17
-206.7959659323972	5.551115123125783e-17
-222.7828680090885	5.551115123125783e-17
-217.31455838110548	5.551115123125783e-17
-180.6466831558759	5.551115123125783e-17
-165.74526610363029	5.551115123125783e-17
-194.05344451671652	5.551115123125783e-17
-259.2507760424255	5.551115123125783e-17
-50.01716529213426	5.551115123125783e-17
-239.41580896697437	5.551115123125783e-17
-273.247648829746	5.551115123125783e-17
-192.1716545687302	5.551115123125783e-17
-216.39034487538927	5.551115123125783e-17
-257.3803642504165	5.551115123125783e-17
-309.14365252978615	5.551115123125783e-17
-297.6803901829154	5.551115123125783e-17
-267.9739806626228	5.551115123125783e-17
-210.5684872755876	5.551115123125783e-17
-188.3007028760405	5.551115123125783e-17
-200.21538594801078	5.551115123125783e-17
-205.076934898509	5.551115123125783e-17
-187.26188627338632	5.551115123125783e-17
-141.14743202718415	5.551115123125783e-17
-130.70940199547547	5.551115123125783e-17
-149.75300459929164	5.551115123125783e-17
-134.7650419536989	5.551115123125783e-17
-146.63702584710677	5.551115123125783e-17
-142.09512025939563	5.551115123125783e-17
-164.61772126560174	5.551115123125783e-17
-137.28354340705218	5.551115123125783e-17
-126.78235027997837	5.551115123125783e-17
-149.52011874731548	5.551115123125783e-17
-152.48826288084956	5.551115123125783e-17
-134.36427691792687	5.551115123125783e-17
-132.9899153762243	5.551115123125783e-17
-162.7538022833593	5.551115123125783e-17
-138.3651436882793	5.551115123125783e-17
-119.30027833798017	5.551115123125783e-17
-119.83321793464434	5.551115123125783e-17
-124.9990030551525	5.551115123125783e-17
-114.70805137117179	5.551115123125783e-17
-150.36599795887153	5.551115123125783e-17
-146.23189372055745	5.551115123125783e-17
-170.23704188735047	5.551115123125783e-17
-113.4393359449316	5.551115123125783e-17
-109.37861101511504	5.551115123125783e-17
-134.6053596712102	5.551115123125783e-17
-131.0429861777364	5.551115123125783e-17
-131.99360394864937	5.551115123125783e-17
-140.0185324198526	5.551115123125783e-17
-158.09759622371075	5.551115123125783e-17
-140.36271323307434	5.551115123125783e-17
-140.36838200393413	5.551115123125783e-17
-152.05523785020287	5.551115123125783e-17
-132.27014378472222	5.551115123125783e-17
-130.91069632297146	5.551115123125783e-17
-149.07468045293874	5.551115123125783e-17
-245.8390932729639	5.551115123125783e-17
-201.58703956407132	5.551115123125783e-17
-190.66778767820895	5.551115123125783e-17
-158.25025544607075	5.551115123125783e-17
-160.71694162477917	5.551115123125783e-17
-204.33894245675566	5.551115123125783e-17
-186.9226381185865	5.551115123125783e-17
-172.09950682793328	5.551115123125783e-17
-199.1910464431484	5.551115123125783e-17
-167.5768518895601	5.551115123125783e-17
-165.26014108958844	5.551115123125783e-17
-164.74181873678134	5.551115123125783e-17
-160.36079501331827	5.551115123125783e-17
-190.02305671932072	5.551115123125783e-17
-180.5372240235882	5.551115123125783e-17
-158.88414077167357	5.551115123125783e-17
-180.52587757605806	5.551115123125783e-17
-167.82216203594623	5.551115123125783e-17
-185.9304676985935	5.551115123125783e-17
-196.91453900046818	5.551115123125783e-17
-196.01722547527189	5.551115123125783e-17
-164.50821978084417	5.551115123125783e-17
-159.400871672284	5.551115123125783e-17
-136.5814353774277	5.551115123125783e-17
-109.51716185593277	5.551115123125783e-17
-118.48564067133152	5.551115123125783e-17
-123.08065428358933	5.551115123125783e-17
-113.35049443179233	5.551115123125783e-17
-133.24075786524813	5.551115123125783e-17
-161.8871465510455	5.551115123125783e-17
-137.79845621282493	5.551115123125783e-17
-127.02752713897623	5.551115123125783e-17
-146.32807538089807	5.551115123125783e-17
-177.99724747070806	5.551115123125783e-17
-178.69897292713452	5.551115123125783e-17
-174.67895746667764	5.551115123125783e-17
-155.69182083084576	5.551115123125783e-17
-149.4635820295154	5.551115123125783e-17
-165.89232418067087	5.551115123125783e-17
-185.68773341589102	5.551115123125783e-17
-161.207244957051	5.551115123125783e-17
-144.56763914840684	5.551115123125783e-17
-151.5852765458889	5.551115123125783e-17
-150.53524536385052	5.551115123125783e-17
-172.43537759338366	5.551115123125783e-17
-197.63157070771055	5.551115123125783e-17
-182.15541369529095	5.551115123125783e-17
-193.57724634215467	5.551115123125783e-17
-208.37365083291468	5.551115123125783e-17
-228.8130956202064	5.551115123125783e-17
-186.06238376172612	5.551115123125783e-17
-162.51105392439237	5.551115123125783e-17
-194.2544913273487	5.551115123125783e-17
-181.31244412653393	5.551115123125783e-17
-209.93752493053432	5.551115123125783e-17
-192.57963415504932	5.551115123125783e-17
-206.76939727499902	5.551115123125783e-17
-183.2887375429479	5.551115123125783e-17
-169.76591432672816	5.551115123125783e-17
-160.20205751365538	5.551115123125783e-17
-175.3243270414217	5.551115123125783e-17
-201.5632101729693	5.551115123125783e-17
-161.2187662954981	5.551115123125783e-17
-165.94769338275393	5.551115123125783e-17
-173.3426478159224	5.551115123125783e-17
-180.76470049766633	5.551115123125783e-17
-165.0459702577753	5.551115123125783e-17
-172.6212812252702	5.551115123125783e-17
-146.19488100579233	5.551115123125783e-17
-160.0287628327181	5.551115123125783e-17
-157.46187310801415	5.551115123125783e-17
-141.5898943543249	5.551115123125783e-17
-144.07633164919628	5.551115123125783e-17
-134.1787297621326	5.551115123125783e-17
-133.70714150560212	5.551115123125783e-17
-129.37510500331808	5.551115123125783e-17
-135.07603800102515	5.551115123125783e-17
-139.17283139206052	5.551115123125783e-17
-160.4590078914949	5.551115123125783e-17
-143.51906858645472	5.551115123125783e-17
-157.14793837940925	5.551115123125783e-17
-169.42712021183647	5.551115123125783e-17
-149.48049781158653	5.551115123125783e-17
-141.7808468173657	5.551115123125783e-17
-138.4046301002101	5.551115123125783e-17
-145.32271317295982	5.551115123125783e-17
-174.549824707762	5.551115123125783e-17
-175.0225272415098	5.551115123125783e-17
-152.08621064790788	5.551115123125783e-17
-159.7664408517866	5.551115123125783e-17
-143.3437668865403	5.551115123125783e-17
-155.57257683173702	5.551115123125783e-17
-163.3604024524652	5.551115123125783e-17
-146.49384800853267	5.551115123125783e-17
-159.48217914485457	5.551115123125783e-17
-186.76206640048878	5.551115123125783e-17
-182.49606575128018	5.551115123125783e-17
-218.77622672945668	5.551115123125783e-17
-205.41354599975006	5.551115123125783e-17
-203.06166420129225	5.551115123125783e-17
-206.299573660752	5.551115123125783e-17
-221.5561570542176	5.551115123125783e-17
-265.11458819152193	5.551115123125783e-17
-262.70076150815356	5.551115123125783e-17
-260.5672344922231	5.551115123125783e-17
-269.8274352340484	5.551115123125783e-17
-309.1333599223945	5.551115123125783e-17
-299.5642510706528	5.551115123125783e-17
-276.4762706384701	5.551115123125783e-17
-282.4467456541316	5.551115123125783e-17
-283.7805827604164	5.551115123125783e-17
-291.61571583647566	5.551115123125783e-17
-286.15408930016844	5.551115123125783e-17
-273.5163464674103	5.551115123125783e-17
-270.25237956388946	5.551115123125783e-17
-267.415350530694	5.551115123125783e-17
-300.4127753434631	5.551115123125783e-17
-255.09251424807974	5.551115123125783e-17
-240.9443704099452	5.551115123125783e-17
-250.83627716644773	5.551115123125783e-17
-245.56735975885186	5.551115123125783e-17
-241.98266450091265	5.551115123125783e-17
-227.07227729335085	5.551115123125783e-17
-238.15872568625832	5.551115123125783e-17
-197.79244518979002	5.551115123125783e-17
-169.73299542537939	5.551115123125783e-17
-182.05372132203757	5.551115123125783e-17
